Date,Close
4/4/2019 16:00:00,10.21
4/5/2019 16:00:00,10.2
4/8/2019 16:00:00,10.2
4/9/2019 16:00:00,10.2
4/10/2019 16:00:00,10.19
4/11/2019 16:00:00,10.22
4/12/2019 16:00:00,10.24
4/15/2019 16:00:00,10.23
4/16/2019 16:00:00,10.23
4/17/2019 16:00:00,10.23
4/18/2019 16:00:00,10.27
4/22/2019 16:00:00,10.23
4/23/2019 16:00:00,10.23
4/24/2019 16:00:00,10.24
4/25/2019 16:00:00,10.25
4/26/2019 16:00:00,10.25
4/29/2019 16:00:00,10.24
4/30/2019 16:00:00,10.23
5/1/2019 16:00:00,10.27
5/2/2019 16:00:00,10.32
5/3/2019 16:00:00,10.31
5/6/2019 16:00:00,10.33
5/7/2019 16:00:00,10.34
5/8/2019 16:00:00,10.33
5/9/2019 16:00:00,10.32
5/10/2019 16:00:00,10.32
5/13/2019 16:00:00,10.32
5/14/2019 16:00:00,10.3
5/15/2019 16:00:00,10.34
5/16/2019 16:00:00,10.34
5/17/2019 16:00:00,10.3
5/20/2019 16:00:00,10.3
5/21/2019 16:00:00,10.32
5/22/2019 16:00:00,10.33
5/23/2019 16:00:00,10.32
5/24/2019 16:00:00,10.31
5/28/2019 16:00:00,10.34
5/29/2019 16:00:00,10.34
5/30/2019 16:00:00,10.32
5/31/2019 16:00:00,10.34
6/3/2019 16:00:00,10.33
6/4/2019 16:00:00,10.31
6/5/2019 16:00:00,10.31
6/6/2019 16:00:00,10.32
6/7/2019 16:00:00,10.32
6/10/2019 16:00:00,10.32
6/11/2019 16:00:00,10.31
6/12/2019 16:00:00,10.32
6/13/2019 16:00:00,10.31
6/14/2019 16:00:00,10.31
6/17/2019 16:00:00,10.34
6/18/2019 16:00:00,10.36
6/19/2019 16:00:00,10.38
6/20/2019 16:00:00,10.38
6/21/2019 16:00:00,10.43
6/24/2019 16:00:00,10.39
6/25/2019 16:00:00,10.4
6/26/2019 16:00:00,10.4
6/27/2019 16:00:00,10.41
6/28/2019 16:00:00,10.44
7/1/2019 16:00:00,10.4
7/2/2019 16:00:00,10.4
7/3/2019 13:00:00,10.4
7/5/2019 16:00:00,10.43
7/8/2019 16:00:00,10.43
7/9/2019 16:00:00,10.69
7/10/2019 16:00:00,10.78
7/11/2019 16:00:00,10.59
7/12/2019 16:00:00,10.63
7/15/2019 16:00:00,10.58
7/16/2019 16:00:00,10.51
7/17/2019 16:00:00,10.47
7/18/2019 16:00:00,10.48
7/19/2019 16:00:00,10.49
7/22/2019 16:00:00,10.45
7/23/2019 16:00:00,10.45
7/24/2019 16:00:00,10.48
7/25/2019 16:00:00,10.45
7/26/2019 16:00:00,10.47
7/29/2019 16:00:00,10.46
7/30/2019 16:00:00,10.47
7/31/2019 16:00:00,10.47
8/1/2019 16:00:00,10.46
8/2/2019 16:00:00,10.43
8/5/2019 16:00:00,10.43
8/6/2019 16:00:00,10.43
8/7/2019 16:00:00,10.42
8/8/2019 16:00:00,10.42
8/9/2019 16:00:00,10.44
8/12/2019 16:00:00,10.41
8/13/2019 16:00:00,10.41
8/14/2019 16:00:00,10.41
8/15/2019 16:00:00,10.4
8/16/2019 16:00:00,10.37
8/19/2019 16:00:00,10.36
8/20/2019 16:00:00,10.36
8/21/2019 16:00:00,10.38
8/22/2019 16:00:00,10.37
8/23/2019 16:00:00,10.38
8/26/2019 16:00:00,10.36
8/27/2019 16:00:00,10.35
8/28/2019 16:00:00,10.34
8/29/2019 16:00:00,10.34
8/30/2019 16:00:00,10.35
9/3/2019 16:00:00,10.34
9/4/2019 16:00:00,10.34
9/5/2019 16:00:00,10.34
9/6/2019 16:00:00,10.33
9/9/2019 16:00:00,10.36
9/10/2019 16:00:00,10.37
9/11/2019 16:00:00,10.38
9/12/2019 16:00:00,10.37
9/13/2019 16:00:00,10.42
9/16/2019 16:00:00,10.45
9/17/2019 16:00:00,10.42
9/18/2019 16:00:00,10.6
9/19/2019 16:00:00,10.58
9/20/2019 16:00:00,10.6
9/23/2019 16:00:00,10.59
9/24/2019 16:00:00,10.57
9/25/2019 16:00:00,10.54
9/26/2019 16:00:00,10.63
9/27/2019 16:00:00,10.7
9/30/2019 16:00:00,10.7
10/1/2019 16:00:00,10.69
10/2/2019 16:00:00,10.7
10/3/2019 16:00:00,10.86
10/4/2019 16:00:00,10.99
10/7/2019 16:00:00,10.94
10/8/2019 16:00:00,10.92
10/9/2019 16:00:00,10.81
10/10/2019 16:00:00,10.53
10/11/2019 16:00:00,10.45
10/14/2019 16:00:00,10.38
10/15/2019 16:00:00,10.39
10/16/2019 16:00:00,10.36
10/17/2019 16:00:00,10.35
10/18/2019 16:00:00,10.38
10/21/2019 16:00:00,10.38
10/22/2019 16:00:00,10.52
10/23/2019 16:00:00,10.5
10/24/2019 16:00:00,10.6
10/25/2019 16:00:00,11.79
10/28/2019 16:00:00,11.75
10/29/2019 16:00:00,10.99
10/30/2019 16:00:00,10.61
10/31/2019 16:00:00,9.41
11/1/2019 16:00:00,9.64
11/4/2019 16:00:00,9.35
11/5/2019 16:00:00,9.68
11/6/2019 16:00:00,9.65
11/7/2019 16:00:00,9.8
11/8/2019 16:00:00,9.99
11/11/2019 16:00:00,10.2
11/12/2019 16:00:00,10.1
11/13/2019 16:00:00,9.72
11/14/2019 16:00:00,9.66
11/15/2019 16:00:00,9.68
11/18/2019 16:00:00,9.53
11/19/2019 16:00:00,9.39
11/20/2019 16:00:00,9.1
11/21/2019 16:00:00,8.43
11/22/2019 16:00:00,7.6
11/25/2019 16:00:00,7.22
11/26/2019 16:00:00,7.26
11/27/2019 16:00:00,7.32
11/29/2019 13:00:00,7.25
12/2/2019 16:00:00,7.44
12/3/2019 16:00:00,7.46
12/4/2019 16:00:00,7.22
12/5/2019 16:00:00,7.22
12/6/2019 16:00:00,7.26
12/9/2019 16:00:00,8.42
12/10/2019 16:00:00,8.97
12/11/2019 16:00:00,9.34
12/12/2019 16:00:00,9.17
12/13/2019 16:00:00,9.03
12/16/2019 16:00:00,9.29
12/17/2019 16:00:00,9.34
12/18/2019 16:00:00,9.56
12/19/2019 16:00:00,10.37
12/20/2019 16:00:00,10.77
12/23/2019 16:00:00,10.95
12/24/2019 13:00:00,11.41
12/26/2019 16:00:00,10.9
12/27/2019 16:00:00,11.56
12/30/2019 16:00:00,11.49
12/31/2019 16:00:00,11.55
1/2/2020 16:00:00,11.79
1/3/2020 16:00:00,11.81
1/6/2020 16:00:00,11.38
1/7/2020 16:00:00,11.36
1/8/2020 16:00:00,11.42
1/9/2020 16:00:00,12.04
1/10/2020 16:00:00,12.83
1/13/2020 16:00:00,13.7
1/14/2020 16:00:00,13.97
1/15/2020 16:00:00,14.84
1/16/2020 16:00:00,14.94
1/17/2020 16:00:00,15.64
1/21/2020 16:00:00,17.3
1/22/2020 16:00:00,19.72
1/23/2020 16:00:00,19.12
1/24/2020 16:00:00,17.21
1/27/2020 16:00:00,17.44
1/28/2020 16:00:00,17.97
1/29/2020 16:00:00,17.58
1/30/2020 16:00:00,17.1
1/31/2020 16:00:00,17.15
2/3/2020 16:00:00,18.61
2/4/2020 16:00:00,19.69
2/5/2020 16:00:00,18.69
2/6/2020 16:00:00,18.52
2/7/2020 16:00:00,18.93
2/10/2020 16:00:00,20.55
2/11/2020 16:00:00,21.94
2/12/2020 16:00:00,23.08
2/13/2020 16:00:00,23.66
2/14/2020 16:00:00,28.68
2/18/2020 16:00:00,30.3
2/19/2020 16:00:00,37.35
2/20/2020 16:00:00,37.26
2/21/2020 16:00:00,33.87
2/24/2020 16:00:00,34.29
2/25/2020 16:00:00,34.04
2/26/2020 16:00:00,28.75
2/27/2020 16:00:00,21.97
2/28/2020 16:00:00,24.6
3/2/2020 16:00:00,25.98
3/3/2020 16:00:00,24.71
3/4/2020 16:00:00,23.76
3/5/2020 16:00:00,24.09
3/6/2020 16:00:00,21.67
3/9/2020 16:00:00,19.44
3/10/2020 16:00:00,18.44
3/11/2020 16:00:00,16.41
3/12/2020 16:00:00,13.81
3/13/2020 16:00:00,14.69
3/16/2020 16:00:00,11.91
3/17/2020 16:00:00,12.66
3/18/2020 16:00:00,10.56
3/19/2020 16:00:00,10.49
3/20/2020 16:00:00,11.23
3/23/2020 16:00:00,12.97
3/24/2020 16:00:00,16.32
3/25/2020 16:00:00,16
3/26/2020 16:00:00,17.06
3/27/2020 16:00:00,15.38
3/30/2020 16:00:00,14.76
3/31/2020 16:00:00,14.78
4/1/2020 16:00:00,13.3
4/2/2020 16:00:00,12.96
4/3/2020 16:00:00,12.19
4/6/2020 16:00:00,14.3
4/7/2020 16:00:00,14.07
4/8/2020 16:00:00,15.36
4/9/2020 16:00:00,15.27
4/13/2020 16:00:00,15.46
4/14/2020 16:00:00,19.03
4/15/2020 16:00:00,19.98
4/16/2020 16:00:00,18.3
4/17/2020 16:00:00,18.9
4/20/2020 16:00:00,19
4/21/2020 16:00:00,16.87
4/22/2020 16:00:00,17.27
4/23/2020 16:00:00,16.66
4/24/2020 16:00:00,17.02
4/27/2020 16:00:00,17.89
4/28/2020 16:00:00,17.56
4/29/2020 16:00:00,18.23
4/30/2020 16:00:00,17.62
5/1/2020 16:00:00,17.92
5/4/2020 16:00:00,16.68
5/5/2020 16:00:00,16.62
5/6/2020 16:00:00,18.5
5/7/2020 16:00:00,19.84
5/8/2020 16:00:00,20.18
5/11/2020 16:00:00,19.4
5/12/2020 16:00:00,17.6
5/13/2020 16:00:00,16.54
5/14/2020 16:00:00,15.88
5/15/2020 16:00:00,15.62
5/18/2020 16:00:00,16
5/19/2020 16:00:00,15.87
5/20/2020 16:00:00,14.86
5/21/2020 16:00:00,14.71
5/22/2020 16:00:00,15.74
5/26/2020 16:00:00,16.33
5/27/2020 16:00:00,17.52
5/28/2020 16:00:00,16.47
5/29/2020 16:00:00,17.04
6/1/2020 16:00:00,17.52
6/2/2020 16:00:00,15.82
6/3/2020 16:00:00,16.39
6/4/2020 16:00:00,15.86
6/5/2020 16:00:00,15.77
6/8/2020 16:00:00,17.29
6/9/2020 16:00:00,16.64
6/10/2020 16:00:00,16.16
6/11/2020 16:00:00,14.46
6/12/2020 16:00:00,14.99
6/15/2020 16:00:00,15.32
6/16/2020 16:00:00,15.35
6/17/2020 16:00:00,14.98
6/18/2020 16:00:00,15.2
6/19/2020 16:00:00,15
6/22/2020 16:00:00,17.39
6/23/2020 16:00:00,16.45
6/24/2020 16:00:00,15.5
6/25/2020 16:00:00,15.25
6/26/2020 16:00:00,15.55
6/29/2020 16:00:00,15.42
6/30/2020 16:00:00,16.34
7/1/2020 16:00:00,16.7
7/2/2020 16:00:00,16.25
7/6/2020 16:00:00,16.95
7/7/2020 16:00:00,16.55
7/8/2020 16:00:00,16.79
7/9/2020 16:00:00,19.46
7/10/2020 16:00:00,19.25
7/13/2020 16:00:00,18.1
7/14/2020 16:00:00,18.43
7/15/2020 16:00:00,18.55
7/16/2020 16:00:00,21.07
7/17/2020 16:00:00,24.05
7/20/2020 16:00:00,22.98
7/21/2020 16:00:00,24.93
7/22/2020 16:00:00,25.54
7/23/2020 16:00:00,25.15
7/24/2020 16:00:00,24.31
7/27/2020 16:00:00,24.92
7/28/2020 16:00:00,23.86
7/29/2020 16:00:00,22.97
7/30/2020 16:00:00,22.88
7/31/2020 16:00:00,22.45
8/3/2020 16:00:00,24.02
8/4/2020 16:00:00,20.72
8/5/2020 16:00:00,20.15
8/6/2020 16:00:00,19.34
8/7/2020 16:00:00,18.25
8/10/2020 16:00:00,19.23
8/11/2020 16:00:00,18.28
8/12/2020 16:00:00,18.16
8/13/2020 16:00:00,18.77
8/14/2020 16:00:00,18.55
8/17/2020 16:00:00,18.17
8/18/2020 16:00:00,17.73
8/19/2020 16:00:00,17.53
8/20/2020 16:00:00,17.31
8/21/2020 16:00:00,16.87
8/24/2020 16:00:00,17.63
8/25/2020 16:00:00,17.49
8/26/2020 16:00:00,17.34
8/27/2020 16:00:00,17.28
8/28/2020 16:00:00,17.46
8/31/2020 16:00:00,17.9
9/1/2020 16:00:00,17.41
9/2/2020 16:00:00,17.1
9/3/2020 16:00:00,16.53
9/4/2020 16:00:00,15.92
9/8/2020 16:00:00,17.4
9/9/2020 16:00:00,17.71
9/10/2020 16:00:00,17.45
9/11/2020 16:00:00,16.56
9/14/2020 16:00:00,17.39
9/15/2020 16:00:00,17.7
9/16/2020 16:00:00,17.41
9/17/2020 16:00:00,17.18
9/18/2020 16:00:00,17.21
9/21/2020 16:00:00,16.48
9/22/2020 16:00:00,16.47
9/23/2020 16:00:00,15.73
9/24/2020 16:00:00,15.92
9/25/2020 16:00:00,16.43
9/28/2020 16:00:00,20.51
9/29/2020 16:00:00,20.44
9/30/2020 16:00:00,19.23
10/1/2020 16:00:00,20.17
10/2/2020 16:00:00,20.77
10/5/2020 16:00:00,21.01
10/6/2020 16:00:00,21.03
10/7/2020 16:00:00,21.82
10/8/2020 16:00:00,22.09
10/9/2020 16:00:00,21.4
10/12/2020 16:00:00,20.57
10/13/2020 16:00:00,21.81
10/14/2020 16:00:00,21.33
10/15/2020 16:00:00,21.64
10/16/2020 16:00:00,22.44
10/19/2020 16:00:00,22.82
10/20/2020 16:00:00,23.03
10/21/2020 16:00:00,20.44
10/22/2020 16:00:00,20.73
10/23/2020 16:00:00,19.14
10/26/2020 16:00:00,18.32
10/27/2020 16:00:00,18.29
10/28/2020 16:00:00,17.48
10/29/2020 16:00:00,18.18
10/30/2020 16:00:00,17.42
11/2/2020 16:00:00,17.66
11/3/2020 16:00:00,18.45
11/4/2020 16:00:00,18.03
11/5/2020 16:00:00,19.17
11/6/2020 16:00:00,19.03
11/9/2020 16:00:00,20.45
11/10/2020 16:00:00,20.47
11/11/2020 16:00:00,21.94
11/12/2020 16:00:00,21.62
11/13/2020 16:00:00,22.27
11/16/2020 16:00:00,20.89
11/17/2020 16:00:00,21.35
11/18/2020 16:00:00,22.59
11/19/2020 16:00:00,24.05
11/20/2020 16:00:00,23.31
11/23/2020 16:00:00,24.91
11/24/2020 16:00:00,24.96
11/25/2020 16:00:00,27.1
11/27/2020 13:00:00,27.17
11/30/2020 16:00:00,26.61
12/1/2020 16:00:00,28.35
12/2/2020 16:00:00,27.53
12/3/2020 16:00:00,28.08
12/4/2020 16:00:00,28.74
12/7/2020 16:00:00,33.8
12/8/2020 16:00:00,33.39
12/9/2020 16:00:00,32.13
12/10/2020 16:00:00,32.18
12/11/2020 16:00:00,32.04
12/14/2020 16:00:00,26.47
12/15/2020 16:00:00,24.51
12/16/2020 16:00:00,25.86
12/17/2020 16:00:00,25.5
12/18/2020 16:00:00,23.84
12/21/2020 16:00:00,24.8
12/22/2020 16:00:00,25.47
12/23/2020 16:00:00,26.82
12/24/2020 13:00:00,25.85
12/28/2020 16:00:00,23.94
12/29/2020 16:00:00,23.75
12/30/2020 16:00:00,24.01
12/31/2020 16:00:00,23.73
1/4/2021 16:00:00,23.21
1/5/2021 16:00:00,24.12
1/6/2021 16:00:00,24.17
1/7/2021 16:00:00,25.13
1/8/2021 16:00:00,25.22
1/11/2021 16:00:00,24.92
1/12/2021 16:00:00,26.66
1/13/2021 16:00:00,27.56
1/14/2021 16:00:00,33.03
1/15/2021 16:00:00,30.43
1/19/2021 16:00:00,31.65
1/20/2021 16:00:00,32.03
1/21/2021 16:00:00,33.27
1/22/2021 16:00:00,34.28
1/25/2021 16:00:00,36
1/26/2021 16:00:00,42.05
1/27/2021 16:00:00,46.35
1/28/2021 16:00:00,43.11
1/29/2021 16:00:00,44.29
2/1/2021 16:00:00,53.79
2/2/2021 16:00:00,48.58
2/3/2021 16:00:00,57.12
2/4/2021 16:00:00,54.72
2/5/2021 16:00:00,54.34
2/8/2021 16:00:00,56.25
2/9/2021 16:00:00,56.72
2/10/2021 16:00:00,52.39
2/11/2021 16:00:00,59.41
2/12/2021 16:00:00,54.53
2/16/2021 16:00:00,50.36
2/17/2021 16:00:00,49.59
2/18/2021 16:00:00,48.79
2/19/2021 16:00:00,51.19
2/22/2021 16:00:00,47.13
2/23/2021 16:00:00,44.16
2/24/2021 16:00:00,46.12
2/25/2021 16:00:00,42.24
2/26/2021 16:00:00,37.23
3/1/2021 16:00:00,38.14
3/2/2021 16:00:00,33.77
3/3/2021 16:00:00,32.03
3/4/2021 16:00:00,30.3
3/5/2021 16:00:00,27.29
3/8/2021 16:00:00,26.53
3/9/2021 16:00:00,30.2
3/10/2021 16:00:00,30.59
3/11/2021 16:00:00,33.58
3/12/2021 16:00:00,34.55
3/15/2021 16:00:00,34.8
3/16/2021 16:00:00,32.51
3/17/2021 16:00:00,33.74
3/18/2021 16:00:00,31.96
3/19/2021 16:00:00,33.14
3/22/2021 16:00:00,32.24
3/23/2021 16:00:00,30.93
3/24/2021 16:00:00,28.8
3/25/2021 16:00:00,29.58
3/26/2021 16:00:00,29.59
3/29/2021 16:00:00,29.21
3/30/2021 16:00:00,30.14
3/31/2021 16:00:00,30.63
4/1/2021 16:00:00,30.75
4/5/2021 16:00:00,29.6
4/6/2021 16:00:00,30.71
4/7/2021 16:00:00,29.24
4/8/2021 16:00:00,29.2
4/9/2021 16:00:00,29.28
4/12/2021 16:00:00,26.77
4/13/2021 16:00:00,26.88
4/14/2021 16:00:00,26.68
4/15/2021 16:00:00,23.06
4/16/2021 16:00:00,23.36
4/19/2021 16:00:00,22.46
4/20/2021 16:00:00,20.98
4/21/2021 16:00:00,22.26
4/22/2021 16:00:00,21.72
4/23/2021 16:00:00,22.16
4/26/2021 16:00:00,23.18
4/27/2021 16:00:00,23.51
4/28/2021 16:00:00,23.48
4/29/2021 16:00:00,22.54
4/30/2021 16:00:00,22.15
5/3/2021 16:00:00,20.14
5/4/2021 16:00:00,20.8
5/5/2021 16:00:00,19.94
5/6/2021 16:00:00,19.18
5/7/2021 16:00:00,19.61
5/10/2021 16:00:00,17.95
5/11/2021 16:00:00,18.12
5/12/2021 16:00:00,16.08
5/13/2021 16:00:00,15.5
5/14/2021 16:00:00,16.18
5/17/2021 16:00:00,16.64
5/18/2021 16:00:00,17.25
5/19/2021 16:00:00,17.27
5/20/2021 16:00:00,19.81
5/21/2021 16:00:00,21.07
5/24/2021 16:00:00,26.89
5/25/2021 16:00:00,25.59
5/26/2021 16:00:00,27
5/27/2021 16:00:00,31.09
5/28/2021 16:00:00,31.23
6/1/2021 16:00:00,28.88
6/2/2021 16:00:00,31.13
6/3/2021 16:00:00,31.01
6/4/2021 16:00:00,31.38
6/7/2021 16:00:00,34.69
6/8/2021 16:00:00,37.49
6/9/2021 16:00:00,35.16
6/10/2021 16:00:00,35.41
6/11/2021 16:00:00,35.1
6/14/2021 16:00:00,36.49
6/15/2021 16:00:00,34.87
6/16/2021 16:00:00,35.37
6/17/2021 16:00:00,37.32
6/18/2021 16:00:00,36.8
6/21/2021 16:00:00,36.02
6/22/2021 16:00:00,39.42
6/23/2021 16:00:00,40.82
6/24/2021 16:00:00,40.26
6/25/2021 16:00:00,55.91
6/28/2021 16:00:00,54.84
6/29/2021 16:00:00,47.02
6/30/2021 16:00:00,46
7/1/2021 16:00:00,43.19
7/2/2021 16:00:00,44.94
7/6/2021 16:00:00,46.31
7/7/2021 16:00:00,44.92
7/8/2021 16:00:00,52.69
7/9/2021 16:00:00,49.2
7/12/2021 16:00:00,40.69
7/13/2021 16:00:00,37.76
7/14/2021 16:00:00,33.07
7/15/2021 16:00:00,31.74
7/16/2021 16:00:00,30.2
7/19/2021 16:00:00,32.4
7/20/2021 16:00:00,32.03
7/21/2021 16:00:00,33.37
7/22/2021 16:00:00,30.82
7/23/2021 16:00:00,29.58
7/26/2021 16:00:00,30.62
7/27/2021 16:00:00,30.25
7/28/2021 16:00:00,31.19
7/29/2021 16:00:00,30.78
7/30/2021 16:00:00,29.99
8/2/2021 16:00:00,31.87
8/3/2021 16:00:00,31.4
8/4/2021 16:00:00,30.78
8/5/2021 16:00:00,31.53
8/6/2021 16:00:00,33.37
8/9/2021 16:00:00,35.21
8/10/2021 16:00:00,31.33
8/11/2021 16:00:00,27.36
8/12/2021 16:00:00,25.94
8/13/2021 16:00:00,25.37
8/16/2021 16:00:00,25.33
8/17/2021 16:00:00,25.24
8/18/2021 16:00:00,25.25
8/19/2021 16:00:00,24.25
8/20/2021 16:00:00,24.53
8/23/2021 16:00:00,25.44
8/24/2021 16:00:00,26.48
8/25/2021 16:00:00,26.26
8/26/2021 16:00:00,25.45
8/27/2021 16:00:00,26.05
8/30/2021 16:00:00,24.88
8/31/2021 16:00:00,27.11
9/1/2021 16:00:00,26.79
9/2/2021 16:00:00,25.99
9/3/2021 16:00:00,24.28
9/7/2021 16:00:00,24.61
9/8/2021 16:00:00,25.45
9/9/2021 16:00:00,25.68
9/10/2021 16:00:00,25.16
9/13/2021 16:00:00,24.26
9/14/2021 16:00:00,24
9/15/2021 16:00:00,23.91
9/16/2021 16:00:00,24.49
9/17/2021 16:00:00,26.42
9/20/2021 16:00:00,24.75
9/21/2021 16:00:00,25.19
9/22/2021 16:00:00,25.53
9/23/2021 16:00:00,25.85
9/24/2021 16:00:00,25.04
9/27/2021 16:00:00,25
9/28/2021 16:00:00,23.39
9/29/2021 16:00:00,22.56
9/30/2021 16:00:00,25.3
10/1/2021 16:00:00,23.83
10/4/2021 16:00:00,22.73
10/5/2021 16:00:00,22.53
10/6/2021 16:00:00,22.98
10/7/2021 16:00:00,23.21
10/8/2021 16:00:00,23.12
10/11/2021 16:00:00,23.22
10/12/2021 16:00:00,23.51
10/13/2021 16:00:00,23.94
10/14/2021 16:00:00,24.06
10/15/2021 16:00:00,20.01
10/18/2021 16:00:00,19.72
10/19/2021 16:00:00,19.84
10/20/2021 16:00:00,20.15
10/21/2021 16:00:00,20.15
10/22/2021 16:00:00,19.66
10/25/2021 16:00:00,20.04
10/26/2021 16:00:00,19.61
10/27/2021 16:00:00,18.24
10/28/2021 16:00:00,18.56
10/29/2021 16:00:00,18.75
11/1/2021 16:00:00,19.55
11/2/2021 16:00:00,19.6
11/3/2021 16:00:00,19.94
11/4/2021 16:00:00,19.62
11/5/2021 16:00:00,19.53
11/8/2021 16:00:00,19.89
11/9/2021 16:00:00,20.9
11/10/2021 16:00:00,20.26
11/11/2021 16:00:00,19.27
11/12/2021 16:00:00,19.22
11/15/2021 16:00:00,19
11/16/2021 16:00:00,18.32
11/17/2021 16:00:00,17.91
11/18/2021 16:00:00,17.38
11/19/2021 16:00:00,17.25
11/22/2021 16:00:00,17.08
11/23/2021 16:00:00,16.83
11/24/2021 16:00:00,17.03
11/26/2021 13:00:00,16.73
11/29/2021 16:00:00,16.25
11/30/2021 16:00:00,16
12/1/2021 16:00:00,14.86
12/2/2021 16:00:00,15.08
12/3/2021 16:00:00,14.37
12/6/2021 16:00:00,14.64
12/7/2021 16:00:00,15.62
12/8/2021 16:00:00,16.24
12/9/2021 16:00:00,15.64
12/10/2021 16:00:00,15.21
12/13/2021 16:00:00,14.81
12/14/2021 16:00:00,14.65
12/15/2021 16:00:00,14.77
12/16/2021 16:00:00,14.3
12/17/2021 16:00:00,14.46
12/20/2021 16:00:00,13.93
12/21/2021 16:00:00,14.63
12/22/2021 16:00:00,14.6
12/23/2021 16:00:00,14.53
12/27/2021 16:00:00,14.07
12/28/2021 16:00:00,13.81
12/29/2021 16:00:00,13.04
12/30/2021 16:00:00,13.83
12/31/2021 16:00:00,13.38
